,user_id,user_extroversion,user_neuroticism,user_agreeableness,user_conscientiousness,user_openess,movielens_Id,imdb_Id,movie_extroversion,movie_neuroticism,movie_agreeableness,movie_conscientiousness,movie_openess,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,science_fiction,thriller,tv_movie,war,western,none,movie_rating
17,92561f21446e017dd6b68b94b23ad5b7,4.0,3.0,5.5,4.5,5.5,3629,tt0015864,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66844386088
18,92561f21446e017dd6b68b94b23ad5b7,4.0,3.0,5.5,4.5,5.5,3022,tt0017925,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.67606689208
19,92561f21446e017dd6b68b94b23ad5b7,4.0,3.0,5.5,4.5,5.5,3307,tt0021749,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.53035968937
20,92561f21446e017dd6b68b94b23ad5b7,4.0,3.0,5.5,4.5,5.5,3462,tt0027977,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34163421291
21,92561f21446e017dd6b68b94b23ad5b7,4.0,3.0,5.5,4.5,5.5,5291,tt0042876,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.26116621412
22,92561f21446e017dd6b68b94b23ad5b7,4.0,3.0,5.5,4.5,5.5,3030,tt0055630,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.42568918883
23,92561f21446e017dd6b68b94b23ad5b7,4.0,3.0,5.5,4.5,5.5,1281,tt0032553,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47992090146
24,92561f21446e017dd6b68b94b23ad5b7,4.0,3.0,5.5,4.5,5.5,940,tt0029843,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.35506136509
25,92561f21446e017dd6b68b94b23ad5b7,4.0,3.0,5.5,4.5,5.5,905,tt0025316,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.31792673149
26,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,2905,tt0056443,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52637147451
27,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,3629,tt0015864,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66844386088
28,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,3022,tt0017925,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.67606689208
29,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,3307,tt0021749,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.53035968937
30,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,3462,tt0027977,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34163421291
31,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,5291,tt0042876,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.26116621412
32,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,3030,tt0055630,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.42568918883
33,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,1281,tt0032553,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47992090146
34,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,940,tt0029843,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.35506136509
35,030001ac2145a938b07e686a35a2d638,2.5,3.5,5.5,4.5,5.5,905,tt0025316,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.31792673149
36,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,2905,tt0056443,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52637147451
37,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,3629,tt0015864,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66844386088
38,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,3022,tt0017925,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.67606689208
39,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,3307,tt0021749,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.53035968937
40,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,3462,tt0027977,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34163421291
41,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,5291,tt0042876,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.26116621412
42,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,3030,tt0055630,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.42568918883
43,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,1281,tt0032553,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47992090146
44,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,940,tt0029843,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.35506136509
45,f91b2fb085d0feb47b86fc81b10207ee,1.5,3.0,3.0,3.5,6.0,905,tt0025316,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.31792673149
46,f7b0502be8c86203ce6acaffe59f993a,4.0,1.0,4.0,5.0,4.5,923,tt0033467,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.23465054258
47,f7b0502be8c86203ce6acaffe59f993a,4.0,1.0,4.0,5.0,4.5,8516,tt0038733,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4.20454184743
48,f7b0502be8c86203ce6acaffe59f993a,4.0,1.0,4.0,5.0,4.5,1248,tt0052311,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.16415339033
49,f7b0502be8c86203ce6acaffe59f993a,4.0,1.0,4.0,5.0,4.5,1212,tt0041959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.15335107331
50,f7b0502be8c86203ce6acaffe59f993a,4.0,1.0,4.0,5.0,4.5,5291,tt0042876,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.15793413382
51,36f31ef9879b4de96977aeba94878581,4.0,1.0,4.5,3.0,5.5,73881,tt1187043,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02413144815
52,36f31ef9879b4de96977aeba94878581,4.0,1.0,4.5,3.0,5.5,8491,tt0042041,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.27728909199
53,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,91658,tt1568346,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5.02128545995
54,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,112552,tt2582802,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.79642413134
55,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,110102,tt1843866,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.38382002373
56,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,102445,tt1408101,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.35852426135
57,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,113573,tt0458481,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.60979775293
58,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,115210,tt2713180,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.60892574182
59,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,1035,tt0059742,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4.71079865866
60,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,104241,tt1650554,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58764399993
61,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,30749,tt0395169,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.87053555868
62,653bb2f69ddd19e1cf1f9e1871916d71,3.0,2.0,5.0,5.0,5.0,4886,tt0198781,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.62264845608
63,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,91658,tt1568346,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5.02128545995
64,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,112552,tt2582802,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.79642413134
65,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,110102,tt1843866,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.38382002373
66,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,102445,tt1408101,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.35852426135
67,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,113573,tt0458481,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.60979775293
68,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,115210,tt2713180,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.60892574182
69,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,1035,tt0059742,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4.71079865866
70,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,104241,tt1650554,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58764399993
71,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,30749,tt0395169,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.87053555868
72,89d365a0d0f1a80ae8d079079a078155,3.0,5.0,6.5,2.5,6.0,4886,tt0198781,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.62264845608
73,4d92401ed253aab37fa28a68d5d24d87,6.5,0.0,6.5,5.5,6.5,111921,tt2582846,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.81590179146
74,4d92401ed253aab37fa28a68d5d24d87,6.5,0.0,6.5,5.5,6.5,113741,tt2866360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.48838859857
75,875afaef12d7872b644948db1bb3040a,4.0,0.0,6.5,7.0,2.5,1263,tt0077416,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.57979113624
76,875afaef12d7872b644948db1bb3040a,4.0,0.0,6.5,7.0,2.5,1090,tt0091763,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.56186052224
77,875afaef12d7872b644948db1bb3040a,4.0,0.0,6.5,7.0,2.5,1299,tt0087553,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.69906952729
78,875afaef12d7872b644948db1bb3040a,4.0,0.0,6.5,7.0,2.5,2329,tt0120586,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5540502419
79,875afaef12d7872b644948db1bb3040a,4.0,0.0,6.5,7.0,2.5,4034,tt0181865,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.64103245399
80,875afaef12d7872b644948db1bb3040a,4.0,0.0,6.5,7.0,2.5,1276,tt0061512,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56542709849
81,875afaef12d7872b644948db1bb3040a,4.0,0.0,6.5,7.0,2.5,3424,tt0097216,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68447865174
82,875afaef12d7872b644948db1bb3040a,4.0,0.0,6.5,7.0,2.5,56782,tt0469494,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81108386117
83,2507e0e5af7f4c6bef436c8cd0e90bc3,4.0,4.5,4.0,6.0,6.5,1464,tt0116922,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.29232278073
84,2507e0e5af7f4c6bef436c8cd0e90bc3,4.0,4.5,4.0,6.0,6.5,27834,tt0376968,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37451013964
85,7500db258d55789ef86cbb29ffcb2016,1.5,5.0,3.0,3.0,7.0,104374,tt2194499,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4.50289877912
86,7500db258d55789ef86cbb29ffcb2016,1.5,5.0,3.0,3.0,7.0,106452,tt2718492,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1500017447
87,7500db258d55789ef86cbb29ffcb2016,1.5,5.0,3.0,3.0,7.0,82976,tt0011656,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.72941435982
88,4d9071f72df26fe1d04196c8c6bb126e,6.0,0.5,5.0,5.5,5.5,113240,tt2758880,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25469528125
89,4d9071f72df26fe1d04196c8c6bb126e,6.0,0.5,5.0,5.5,5.5,109487,tt0816692,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.33567513084
90,67fc933eadbe711d020d3f3c2136b087,6.0,1.0,4.0,3.0,6.0,55872,tt0426931,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4.09775697933
91,67fc933eadbe711d020d3f3c2136b087,6.0,1.0,4.0,3.0,6.0,2996,tt0166943,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24077695432
92,67fc933eadbe711d020d3f3c2136b087,6.0,1.0,4.0,3.0,6.0,4296,tt0066011,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.15868861232
93,67fc933eadbe711d020d3f3c2136b087,6.0,1.0,4.0,3.0,6.0,88810,tt1454029,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02468442785
94,a258fd42676ec2550796eeb1b0028ea0,2.5,4.0,3.5,6.5,5.5,52604,tt0488120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.08553377999
95,a258fd42676ec2550796eeb1b0028ea0,2.5,4.0,3.5,6.5,5.5,97172,tt1142977,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.45888394166
96,a258fd42676ec2550796eeb1b0028ea0,2.5,4.0,3.5,6.5,5.5,1203,tt0050083,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6041946523
97,a258fd42676ec2550796eeb1b0028ea0,2.5,4.0,3.5,6.5,5.5,5995,tt0253474,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.03767266657
98,a258fd42676ec2550796eeb1b0028ea0,2.5,4.0,3.5,6.5,5.5,904,tt0047396,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.64375584528
99,a258fd42676ec2550796eeb1b0028ea0,2.5,4.0,3.5,6.5,5.5,104879,tt1392214,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.18706951805
100,a258fd42676ec2550796eeb1b0028ea0,2.5,4.0,3.5,6.5,5.5,4262,tt0086250,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.61954144314
101,a258fd42676ec2550796eeb1b0028ea0,2.5,4.0,3.5,6.5,5.5,1193,tt0073486,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69369237091
102,a258fd42676ec2550796eeb1b0028ea0,2.5,4.0,3.5,6.5,5.5,55765,tt0765429,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3079786002
103,e0ae9890c58fcfe19c89b45f5871add2,1.5,3.0,6.0,3.5,5.5,97225,tt0837562,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.10985233021
104,e0ae9890c58fcfe19c89b45f5871add2,1.5,3.0,6.0,3.5,5.5,95105,tt1277953,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0887290936
105,e0ae9890c58fcfe19c89b45f5871add2,1.5,3.0,6.0,3.5,5.5,48161,tt0421206,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66057302121
106,e0ae9890c58fcfe19c89b45f5871add2,1.5,3.0,6.0,3.5,5.5,42732,tt0408985,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58556046366
107,e0ae9890c58fcfe19c89b45f5871add2,1.5,3.0,6.0,3.5,5.5,48593,tt0483726,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.25710944729
108,e0ae9890c58fcfe19c89b45f5871add2,1.5,3.0,6.0,3.5,5.5,103335,tt1690953,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.00853182298
109,0c6e74d0739fb94e2f3c8e5605497bbd,4.5,3.5,4.0,3.5,6.5,97225,tt0837562,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.10985233021
110,0c6e74d0739fb94e2f3c8e5605497bbd,4.5,3.5,4.0,3.5,6.5,95105,tt1277953,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0887290936
111,0c6e74d0739fb94e2f3c8e5605497bbd,4.5,3.5,4.0,3.5,6.5,48161,tt0421206,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66057302121
112,0c6e74d0739fb94e2f3c8e5605497bbd,4.5,3.5,4.0,3.5,6.5,42732,tt0408985,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58556046366
113,0c6e74d0739fb94e2f3c8e5605497bbd,4.5,3.5,4.0,3.5,6.5,48593,tt0483726,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.25710944729
114,0c6e74d0739fb94e2f3c8e5605497bbd,4.5,3.5,4.0,3.5,6.5,103335,tt1690953,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.00853182298
115,b6a8cb7e55cbf2c1bde7f2b252203272,2.5,4.5,2.0,6.0,5.5,904,tt0047396,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.97630768956
116,b6a8cb7e55cbf2c1bde7f2b252203272,2.5,4.5,2.0,6.0,5.5,908,tt0053125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.91145281588
117,b6a8cb7e55cbf2c1bde7f2b252203272,2.5,4.5,2.0,6.0,5.5,3801,tt0052561,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.83681705422
118,b6a8cb7e55cbf2c1bde7f2b252203272,2.5,4.5,2.0,6.0,5.5,5008,tt0051201,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.90822429649
119,b6a8cb7e55cbf2c1bde7f2b252203272,2.5,4.5,2.0,6.0,5.5,1219,tt0054215,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.82838822358
120,b6a8cb7e55cbf2c1bde7f2b252203272,2.5,4.5,2.0,6.0,5.5,1212,tt0041959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.87898707338
121,b6a8cb7e55cbf2c1bde7f2b252203272,2.5,4.5,2.0,6.0,5.5,1284,tt0038355,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.87050961682
122,b6a8cb7e55cbf2c1bde7f2b252203272,2.5,4.5,2.0,6.0,5.5,922,tt0043014,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9034039773
123,b6a8cb7e55cbf2c1bde7f2b252203272,2.5,4.5,2.0,6.0,5.5,8228,tt0022111,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.84208582421
