1025   [0.0, 0.0, 0.0, 0.0, 1.0]
1028   [0.0, 1.0, 0.0, 0, 1.0]
1027   [0.0, 0.0, 0.0, 0.0, 1.0]
74754   [1, 1.0, 0.0, 0.0, 1]
1032   [0.0, 1.0, 0.0, 0.0, 1.0]
1033   [1, 0, 1, 1, 1.0]
1035   [0.0, 0.0, 0.0, 0.0, 1.0]
1036   [0.0, 0.0, 0.0, 0, 1.0]
1037   [0.0, 0.0, 0.0, 0.0, 1.0]
41997   [0.0, 0.0, 0.0, 0.0, 1.0]
1041   [0.0, 1.0, 0.0, 0.0, 0.0]
1046   [0, 0.0, 1, 1, 1.0]
82976   [0.0, 1.0, 0.0, 1.0, 1.0]
1059   [0.0, 1.0, 0.0, 0.0, 1.0]
74789   [0.0, 0, 0.0, 1, 1.0]
1073   [0.0, 1.0, 0.0, 1, 1.0]
1077   [0.0, 0.0, 0.0, 0.0, 1.0]
1078   [0.0, 0.0, 0, 0.0, 1.0]
1079   [0.0, 1.0, 0.0, 0.0, 1.0]
115770   [1, 1.0, 0.0, 1.0, 1]
1084   [0.0, 0, 1.0, 0, 1.0]
1086   [0.0, 1.0, 0.0, 1.0, 1.0]
1088   [1, 1.0, 1, 0.0, 1]
1089   [0.0, 0.0, 0.0, 0.0, 1.0]
1090   [0.0, 0.0, 0.0, 0.0, 1.0]
1092   [0.0, 0.0, 0.0, 0.0, 1.0]
1093   [0.0, 0.0, 1.0, 0.0, 1.0]
33863   [1.0, 0.0, 1.0, 0.0, 1.0]
1096   [1, 1.0, 0.0, 1, 1.0]
1097   [0.0, 1.0, 1.0, 1.0, 1.0]
1095   [0.0, 0.0, 0.0, 1.0, 1.0]
1101   [0.0, 0.0, 0.0, 0.0, 1.0]
1103   [0.0, 1.0, 0.0, 0.0, 1.0]
1104   [0.0, 1.0, 0.0, 0.0, 1.0]
1127   [0.0, 0.0, 0.0, 0.0, 1.0]
66665   [0.0, 1.0, 1.0, 1.0, 1.0]
1129   [0.0, 0.0, 0.0, 0.0, 1.0]
1136   [0.0, 0.0, 1.0, 0.0, 1.0]
1148   [0.0, 0.0, 0.0, 1, 1.0]
25748   [0.0, 1.0, 0.0, 0.0, 1.0]
1173   [0.0, 1, 0.0, 0, 0]
1178   [0.0, 1.0, 0.0, 0.0, 1.0]
1183   [0.0, 0.0, 0.0, 0.0, 1.0]
1186   [1.0, 1.0, 0.0, 1.0, 0.0]
1188   [0.0, 1.0, 0.0, 1.0, 1.0]
74916   [1.0, 1.0, 0.0, 1.0, 1.0]
1193   [0.0, 1.0, 0.0, 0.0, 1.0]
1196   [0.0, 0.0, 1, 0.0, 1.0]
1197   [0.0, 1, 0.0, 0.0, 1.0]
1198   [0.0, 0.0, 0.0, 0.0, 1.0]
1199   [0.0, 1.0, 0.0, 0.0, 1.0]
1200   [0.0, 0.0, 0.0, 0.0, 1.0]
1203   [0.0, 0.0, 0.0, 0.0, 1.0]
1204   [0.0, 1, 0.0, 0.0, 1.0]
1206   [0, 1.0, 0.0, 0, 1.0]
1207   [0.0, 0.0, 1.0, 0.0, 1.0]
1208   [0.0, 0.0, 0.0, 0.0, 1.0]
1210   [0.0, 0.0, 0, 0.0, 1.0]
1212   [0.0, 1.0, 0.0, 0.0, 1.0]
1214   [0.0, 0.0, 0.0, 0.0, 1.0]
58559   [0.0, 0.0, 0.0, 0.0, 1.0]
1217   [0.0, 0.0, 0.0, 0.0, 1.0]
1219   [0.0, 1.0, 1, 1.0, 1.0]
1222   [0.0, 0.0, 0.0, 0.0, 1.0]
1224   [0.0, 0.0, 0.0, 0, 1.0]
1225   [0.0, 1.0, 0.0, 0.0, 1.0]
1228   [0.0, 0.0, 0, 1.0, 1.0]
1230   [0.0, 1.0, 0.0, 0.0, 1.0]
1231   [0.0, 0.0, 1.0, 1.0, 1.0]
1234   [0.0, 0.0, 0.0, 0.0, 1.0]
1235   [0.0, 1.0, 0.0, 0.0, 1.0]
1236   [1.0, 1.0, 1.0, 1.0, 1.0]
42197   [0.0, 0, 1.0, 1.0, 1.0]
1240   [0.0, 0.0, 0.0, 0.0, 1.0]
1242   [0.0, 0.0, 0.0, 0.0, 1.0]
1244   [0.0, 0.0, 1, 1.0, 1.0]
1245   [0.0, 0.0, 0.0, 0.0, 1.0]
1246   [0.0, 0.0, 0.0, 0, 1]
1247   [0.0, 1.0, 1, 0, 1.0]
1248   [0.0, 1.0, 0.0, 0.0, 1.0]
1250   [0.0, 1.0, 0.0, 0.0, 1.0]
1252   [0.0, 1.0, 0.0, 0.0, 1]
1254   [0.0, 0.0, 1.0, 0.0, 1.0]
1256   [0.0, 1.0, 0.0, 0, 1.0]
1258   [0.0, 0, 1, 1, 1.0]
1259   [0.0, 1.0, 0.0, 0.0, 1.0]
1261   [0.0, 1, 0.0, 0.0, 1.0]
1262   [0.0, 0, 0.0, 0.0, 1.0]
1263   [0.0, 0.0, 1.0, 0.0, 1.0]
1265   [1.0, 1.0, 0.0, 0.0, 1.0]
1266   [0.0, 0, 0.0, 0.0, 1.0]
1267   [0.0, 0, 0.0, 0, 1.0]
1269   [0.0, 0.0, 1, 1, 1.0]
1270   [0.0, 1.0, 0.0, 0.0, 1.0]
1271   [0.0, 1.0, 0.0, 0, 1]
1272   [0.0, 0.0, 0.0, 0.0, 1.0]
1273   [0.0, 0.0, 1.0, 0.0, 1.0]
25850   [1.0, 1.0, 1, 1.0, 0.0]
1275   [0.0, 1, 0.0, 0.0, 1.0]
1276   [1.0, 0.0, 0.0, 1.0, 1.0]
107771   [0.0, 1, 0, 0, 1.0]
1278   [0.0, 1.0, 0.0, 0.0, 1.0]
1279   [0.0, 1.0, 1, 1, 1]
1280   [0.0, 1, 0.0, 0.0, 1.0]
1281   [0.0, 0.0, 0.0, 0.0, 1.0]
1283   [1.0, 0.0, 0.0, 0.0, 1.0]
1284   [0.0, 1.0, 1, 1.0, 1]
1285   [0, 1.0, 1, 0, 1.0]
115973   [0.0, 0.0, 0.0, 0.0, 1.0]
1287   [0, 0.0, 0.0, 1.0, 1.0]
1288   [0.0, 0.0, 0.0, 0.0, 1.0]
1291   [0.0, 0.0, 1.0, 0.0, 1.0]
1293   [0.0, 0.0, 0.0, 1.0, 1.0]
1299   [0.0, 0.0, 0.0, 0.0, 1.0]
1302   [0.0, 1.0, 0.0, 0.0, 1.0]
1303   [0.0, 0.0, 0.0, 0.0, 1.0]
1304   [1, 0, 1.0, 0.0, 1.0]
1305   [0.0, 0, 1.0, 1.0, 1.0]
1307   [1.0, 1.0, 0.0, 1.0, 1.0]
1327   [0.0, 0.0, 0.0, 0.0, 1.0]
1347   [0.0, 1.0, 1, 0.0, 1.0]
1350   [0.0, 1.0, 0.0, 0.0, 1.0]
1354   [0.0, 1.0, 0.0, 0.0, 1.0]
1356   [0.0, 0.0, 0.0, 0.0, 1.0]
1358   [0.0, 1.0, 0.0, 1.0, 1.0]
1370   [0.0, 1, 1, 0, 1.0]
1372   [0.0, 0.0, 1, 0.0, 1.0]
1375   [0.0, 0.0, 0.0, 0.0, 1.0]
1374   [0.0, 0.0, 0.0, 0.0, 1.0]
1376   [0.0, 0.0, 1.0, 0.0, 1.0]
1378   [0, 0.0, 1, 0.0, 1.0]
1380   [1.0, 1.0, 0.0, 0, 1.0]
1377   [0.0, 0.0, 1, 0.0, 1.0]
132456   [0.0, 1.0, 0.0, 0.0, 1.0]
107883   [0.0, 1.0, 1.0, 0.0, 1.0]
91500   [0.0, 0.0, 0.0, 0.0, 1.0]
1387   [0.0, 1.0, 0.0, 0.0, 1.0]
1393   [1.0, 0.0, 0.0, 1.0, 0.0]
1394   [0, 1.0, 1, 0, 1]
34162   [0.0, 1.0, 1.0, 0.0, 1.0]
1396   [0.0, 0, 0.0, 0.0, 1.0]
1405   [0, 0.0, 1.0, 0.0, 1.0]
1407   [0.0, 0.0, 1.0, 0, 1.0]
1411   [0.0, 0.0, 1.0, 0.0, 1.0]
91529   [0.0, 0.0, 0.0, 0.0, 1.0]
91542   [0.0, 0.0, 0.0, 1.0, 1.0]
50601   [1.0, 1.0, 1.0, 1.0, 1.0]
116138   [0.0, 1.0, 0.0, 0.0, 1.0]
58803   [0.0, 1.0, 0.0, 1, 1]
1464   [0.0, 1.0, 0, 0.0, 1.0]
1466   [0.0, 1.0, 0.0, 0.0, 1.0]
116161   [0.0, 0.0, 0.0, 0.0, 1.0]
1483   [1.0, 1.0, 1.0, 0.0, 1.0]
50641   [0.0, 1, 1.0, 1, 0]
26082   [0.0, 0.0, 0.0, 0.0, 1.0]
1517   [0.0, 0.0, 0.0, 0.0, 1.0]
1527   [0.0, 0.0, 0, 0.0, 1.0]
91658   [0.0, 1.0, 0.0, 0.0, 1.0]
26122   [0.0, 1.0, 0.0, 0.0, 1]
67087   [0.0, 1.0, 0, 1, 1.0]
1566   [0.0, 1.0, 0.0, 0.0, 1.0]
1573   [0.0, 0, 0, 0.0, 1.0]
1584   [0.0, 0.0, 1, 0, 1.0]
1588   [0.0, 1, 1, 0, 1.0]
1610   [0.0, 0.0, 0.0, 0.0, 1.0]
99917   [0.0, 0.0, 0.0, 0.0, 1.0]
1617   [0.0, 0, 0.0, 0.0, 1.0]
1620   [0.0, 0.0, 0.0, 0.0, 1.0]
1625   [0.0, 1.0, 0.0, 0, 1.0]
34405   [0.0, 0.0, 0.0, 0.0, 1.0]
1639   [1, 1.0, 0.0, 0.0, 1.0]
1641   [0.0, 1, 0.0, 0.0, 0.0]
1644   [1.0, 1.0, 1.0, 0.0, 1.0]
1645   [0.0, 1, 0.0, 0.0, 1.0]
1653   [0.0, 0.0, 0.0, 1.0, 1.0]
58998   [1, 1.0, 1.0, 1.0, 1]
26231   [0.0, 0.0, 0.0, 0.0, 1.0]
67193   [0.0, 1, 0.0, 1, 1.0]
34437   [0.0, 1, 0.0, 0, 1]
1673   [1, 1, 1, 0, 1]
1674   [0.0, 1.0, 1, 1, 1.0]
1682   [1, 0, 1, 1, 1.0]
108190   [0.0, 1.0, 0.0, 0.0, 1.0]
1704   [0.0, 1.0, 0.0, 0.0, 1.0]
26285   [0.0, 0.0, 0.0, 0.0, 1.0]
1719   [0.0, 0.0, 0.0, 0.0, 1.0]
1721   [1.0, 1.0, 1.0, 1.0, 1.0]
1729   [0.0, 1.0, 0.0, 1, 0.0]
1732   [0.0, 1.0, 0.0, 0.0, 1.0]
1747   [0.0, 0.0, 0.0, 0.0, 1.0]
1748   [0.0, 0.0, 0, 0.0, 1.0]
1754   [0.0, 0, 0.0, 0.0, 1.0]
100060   [0.0, 1.0, 1, 1, 1.0]
42725   [1, 1, 1, 1, 0.0]
34534   [0.0, 0.0, 1.0, 0.0, 1.0]
42732   [1.0, 1.0, 0, 1.0, 1.0]
1777   [1.0, 1.0, 1, 0.0, 1]
1784   [1.0, 1.0, 0.0, 0.0, 1.0]
91902   [0.0, 1.0, 0, 1.0, 1]
1805   [0.0, 0, 0.0, 0.0, 1.0]
100159   [1.0, 1.0, 1, 0.0, 1.0]
1884   [0, 0, 0.0, 0.0, 1.0]
1892   [0.0, 1.0, 0, 1.0, 1.0]
83827   [0.0, 0.0, 1.0, 0.0, 1.0]
1907   [0.0, 0, 0.0, 0, 1.0]
51063   [0.0, 1.0, 0.0, 0, 1.0]
1921   [0.0, 1, 0.0, 0.0, 1.0]
1923   [0.0, 1.0, 0.0, 0.0, 0.0]
1927   [0.0, 1.0, 0.0, 1.0, 1.0]
1939   [0.0, 0.0, 0.0, 0, 1]
100244   [0.0, 0.0, 0.0, 0.0, 1.0]
1942   [1.0, 0.0, 1.0, 1.0, 1.0]
26519   [1.0, 1.0, 1.0, 1.0, 0.0]
1944   [0.0, 0.0, 0.0, 0.0, 1.0]
1945   [0.0, 0, 0.0, 0, 1.0]
1946   [0.0, 1.0, 1, 1, 0]
1947   [0.0, 1.0, 0.0, 0, 1.0]
1949   [0.0, 0.0, 0.0, 1.0, 1.0]
1950   [0.0, 1.0, 0.0, 0.0, 1.0]
26528   [0.0, 0.0, 1.0, 1.0, 1.0]
1953   [0.0, 0.0, 0.0, 0.0, 1.0]
1954   [0.0, 0.0, 1.0, 0.0, 1.0]
1955   [0.0, 1.0, 1.0, 1.0, 1.0]
1956   [0.0, 1.0, 0.0, 1.0, 1.0]
1952   [0.0, 1.0, 0.0, 0.0, 1.0]
1958   [0.0, 1.0, 0.0, 0.0, 1.0]
1957   [0.0, 1, 0.0, 0.0, 1.0]
1959   [0.0, 1.0, 0.0, 0.0, 1.0]
1961   [0.0, 1.0, 0.0, 0.0, 1.0]
1967   [0.0, 1.0, 0, 0.0, 1.0]
1968   [0.0, 0, 0.0, 1.0, 1.0]
59315   [0.0, 0.0, 0.0, 0.0, 1.0]
1974   [0, 0.0, 1.0, 0.0, 1.0]
1982   [0.0, 0.0, 1.0, 0.0, 1.0]
